"PolicyID","Exposure","CarAge","Density","ClaimAmount"
"3130310",1,1,4762,602
"3130435",0.77,1,4762,1204
"3130439",0.75,1,3430,1204
"3130518",1,0,586,1204
"3130581",1,1,490,1204
"3130600",1,0,425,602
"3130630",1,0,115,1204
"3130764",0.02,1,182,511.73
"3130893",0.83,0,27,300
"3130992",0.61,0,189,307.96
"3131",0.74,0,5433,1219.51
"3131035",0.36,1,3527,1204
"3131213",0.88,1,2586,1204
"3131277",1,0,1384,75.99
"3131363",0.14,1,9307,375.98
"3131368",0.69,0,9307,17774
"3131376",0.93,0,1732,514.21
"3131390",0.23,1,15,152.45
"3131409",0.03,1,15,5200
"3131459",0.01,0,8,2019.11
"3131517",0.24,1,41,1204
"3131621",0.98,1,25,1204
"3131766",1,0,203,1204
"3131826",0.76,0,166,602
"3131826",0.76,0,166,151.72
"3131829",0.72,0,203,1409.72
"3131851",0.38,1,203,1204
"3131955",0.04,1,170,1204
"3131967",0.06,1,2415,1204
"3132099",0.38,1,2415,29.34
"3132131",0.91,1,1508,1204
"3132140",0.1,1,1508,1204
"3132140",0.1,1,1508,149.09
"3132142",0.17,1,2415,670
"3132152",0.5,0,129,4217.24
"3132331",1,0,405,1204
"3132516",0.8,0,4762,1036.18
"3132663",1,0,208,1204
"3132803",0.91,0,165,571.46
"3132829",1,0,1232,1304.93
"3132922",0.75,0,3744,1204
"3132935",0.09,0,3744,573.14
"3133000",0.56,1,222,1204
"3133032",0.58,1,222,3028.39
"3133063",1,0,54,3204
"3133065",1,1,7571,1204
"3133091",0.02,0,222,1204
"3133146",0.9,0,222,1204
"3133169",0.51,0,6944,1204
"3133263",0.75,1,149,431.37
"3133266",1,1,149,1204
"3133355",0.91,0,149,41.47
"3133379",0.67,1,405,3054
"3133426",0.55,1,67,1204
"3133434",0.67,0,149,1204
"3133461",1,0,95,1204
"3133589",0.43,0,282,1204
"3133607",0.32,1,131,1204
"3133614",0.00821917808219178,0,3866,730.37
"3133615",0.38,1,3866,1449.15
"3133708",0.27,0,2252,473.92
"3133779",1,1,2252,1204
"3133779",1,1,2252,1204
"3133784",1,0,681,1204
"3133793",1,0,2252,1204
"3133833",0.38,0,2252,1204
"3133833",0.38,0,2252,602
"3133833",0.38,0,2252,6504
"3133871",0.47,0,315,1204
"3133874",1,0,2252,1204
"3133883",0.55,1,2252,602
"3133933",0.37,1,26,182.76
"3133937",0.41,1,579,522.5
"3134286",1,0,287,961.29
"3134509",0.74,0,8549,1204
"3134542",0.78,0,287,100
"3134651",1,0,162,617
"3134651",1,0,162,1204
"3134668",1,0,85,76
"3134715",0.23,1,1326,376.01
"3134739",0.69,0,18,767.65
"3134847",0.29,0,1448,1204
"3134936",0.6,1,533,733.94
"3134940",0.39,1,175,76
"3134979",0.29,1,1326,1204
"3135019",0.21,1,688,1204
"3135019",0.21,1,688,799.66
"3135046",0.2,0,1326,4476
"3135060",1,1,1326,1658.37
"3135104",1,1,8455,1204
"3135108",0.83,0,653,602
"3135126",1,0,4172,602
"3135274",0.25,0,3859,1204
"3135303",0.28,0,600,76.01
"3135309",0.32,0,8,2882.65
"3135363",0.43,0,136,749.84
"3135386",0.44,0,322,605.31
"3135472",1,1,1054,1204
"3135478",0.75,1,18,1204
"3135483",0.93,1,1054,1204
"3135504",0.38,0,191,65.23
"3135508",0.6,1,1054,2408
"3135543",0.15,1,1054,1204
"3135572",0.63,1,1054,1204
"3135642",0.78,1,1054,1204
"3135645",0.75,1,1054,268.8
"3135794",0.46,1,1054,1204
"31359",1,0,214,1128.12
"3135927",0.91,0,44,1208.65
"3135951",1,0,49,5255.17
"3135966",0.67,0,308,2232.86
"3135985",0.12,0,44,1204
"3136027",0.49,0,137,1204
"3136114",1,1,94,1204
"3136117",0.51,1,237,1204
"3136270",0.56,0,3,53.73
"3136297",1,1,353,1204
"3136316",0.53,0,366,1204
"3136375",1,0,13,1204
"3136628",0.55,0,295,5586.68
"3136679",0.19,1,298,1204
"3136710",0.79,1,632,169.32
"3136710",0.79,1,632,602
"3136763",0.54,0,4116,1204
"3136790",0.32,0,5053,151.35
"3136834",0.76,1,1109,2024.98
"3136870",1,0,2575,1204
"3136912",1,1,1237,1204
"3136932",0.65,0,73,1824.12
"3137010",1,0,2575,602
"3137013",0.75,1,473,3187.92
"3137050",0.75,0,261,723.74
"3137110",0.12,0,3386,1204
"3137123",0.83,0,473,935.79
"3137145",0.96,1,295,1204
"3137170",0.63,1,141,2000
"3137170",0.63,1,141,1204
"3137236",0.68,0,8549,1511.58
"3137268",0.8,0,9307,1204
"3137275",0.46,0,1217,1204
"3137277",1,0,9307,2756.38
"3137282",1,1,3021,1204
"3137293",1,0,4762,893.41
"3137316",0.91,1,2212,1204
"3137367",0.35,0,9307,4305.19
"3137389",0.96,0,1381,8981
"3137431",0.46,0,9307,1204
"3137431",0.46,0,9307,1204
"3137461",0.49,1,779,1204
"3137495",0.21,0,3657,3204
"3137517",0.23,0,8549,1204
"3137518",0.76,0,8549,1204
"3137526",0.29,1,8549,1204
"3137576",0.63,0,3657,602
"3137618",1,0,2897,822.02
"3137656",0.36,1,9307,602
"3137656",0.36,1,9307,76.5
"3137656",0.36,1,9307,871.5
"3137669",0.22,0,516,64.06
"3137681",0.13,1,27,1187.61
"3137725",1,0,741,1204
"3137809",0.64,0,18,1204
"3137876",0.73,0,805,1204
"3137887",1,1,119,1924.04
"3137887",1,1,119,1204
"3137948",0.09,1,878,1204
"31380",0.92,1,220,1128.13
"3138010",0.43,0,94,76
"3138067",0.04,0,1847,1204
"3138068",0.3,0,1847,3204
"3138102",0.57,1,1225,786.88
"3138111",0.76,0,141,1204
"3138151",0.5,0,2252,1204
"3138152",0.63,0,270,1204
"3138153",0.63,0,1847,1204
"3138311",0.77,0,1313,27504
"3138551",1,0,34,2193.04
"3138557",0.94,1,29,1204
"3138563",0.99,0,105,1204
"3138569",0.75,0,34,1108.37
"3138569",0.75,0,34,1204
"3138583",0.61,0,10,271.58
"3138592",0.78,0,84,2655.4
"3138604",0.75,0,399,1204
"3138616",0.65,0,30,1204
"3138713",0.29,1,3021,2353.81
"3138756",0.87,1,3021,1204
"3138770",0.17,1,331,836.14
"3138777",0.24,0,3021,1204
"3138779",0.75,0,132,1574.98
"3138782",0.36,0,3021,1076.17
"3138806",0.41,0,3021,1743.61
"3138864",1,0,1386,1204
"3138885",1,1,575,1204
"3138904",1,1,1466,711.98
"3138916",1,0,2606,2731.52
"3138945",0.66,0,1200,1204
"3139009",0.72,0,666,1204
"3139014",0.7,0,910,647.92
"3139017",0.3,0,3095,602
"3139018",0.69,0,3095,76
"3139018",0.69,0,3095,1204
"3139087",0.42,0,3095,1000
"3139096",0.76,1,845,1204
"3139104",0.72,0,567,37.18
"3139106",1,0,1273,80.12
"3139119",0.3,1,542,5892.32
"3139133",0.71,0,1386,76
"3139242",0.96,0,29,602
"3139272",0.09,1,388,1204
"3139372",1,0,1313,1204
"3139424",1,0,109,4945.11
"3139437",0.76,0,1313,1204
"3139440",0.32,0,4939,1204
"3139451",1,0,1313,1338.95
"3139485",0.66,0,27,3251.61
"3139487",0.43,1,57,1713.12
"3139487",0.43,1,57,1291.61
"3139546",0.76,0,60,1204
"3139567",0.7,0,133,445.84
"3139570",0.7,1,598,1204
"3139783",0.09,1,1774,1204
"3139794",0.96,0,1262,1204
"3139857",0.56,0,49,163.38
"3139872",0.47,1,203,2204
"3139881",1,0,70,1204
"3139884",0.08,1,359,1204
"3139886",1,0,214,1204
"3139921",0.21,1,26,1204
"3139998",0.56,0,365,1204
"3140025",0.18,0,206,255.53
"3140046",1,1,1704,1204
"3140053",1,0,68,602
"3140091",0.83,1,1704,1204
"3140111",0.89,1,1704,2978.25
"3140128",0.55,0,117,1516.54
"3140129",0.7,1,1704,1204
"3140148",0.57,1,27000,1204
"3140165",0.44,0,9307,1329.81
"3140178",0.32,1,55,1204
"3140189",0.16,1,1704,1204
"3140241",1,0,3744,1222.72
"3140255",0.91,0,1232,947.95
"3140303",1,0,149,1215.5
"3140308",1,0,84,1204
"3140329",1,0,47,1204
"3140457",0.83,1,94,1204
"3140484",0.09,0,634,1204
"3140534",0.66,1,40,72.43
"3140544",1,0,747,1503.51
"3140577",0.24,1,369,1204
"3140583",0.41,0,101,197.35
"3140623",1,1,634,2704
"3140690",1,0,634,106.48
"3140713",1,0,54,1204
"3140713",1,0,54,93.29
"3140729",1,1,634,1204
"3140734",0.84,0,3274,2446.87
"3140778",1,1,50,1204
"3140808",0.73,1,59,14.83
"3140888",0.43,1,155,1204
"3140888",0.43,1,155,1204
"3141006",1,0,26,1204
"3141091",0.42,1,114,1643.62
"3141167",0.62,1,5449,443.71
"3141181",0.16,0,2472,1500
"3141271",0.73,0,316,4290.78
"3141292",0.88,1,863,237.9
"3141292",0.88,1,863,101.25
"3141294",1,0,5449,1204
"3141307",0.49,1,209,21.68
"3141351",1,1,2472,1204
"3141388",0.17,0,5449,1962.2
"3141407",0.94,0,110,80.92
"3141417",0.7,0,1328,450
"3141419",1,1,863,1204
"3141462",0.9,0,5449,2697.98
"3141462",0.9,0,5449,4114
"3141558",0.44,0,5,479.84
"3141703",1,0,4650,1204
"3141835",0.24,1,3541,1204
"3141835",0.24,1,3541,1204
"3141836",0.75,1,3541,1204
"3141842",0.53,1,3541,95.66
"3141845",1,0,3541,1204
"3141865",0.46,1,3541,1204
"3141883",0.75,1,26,1112.65
"3141927",0.9,0,18,1204
"3141985",0.45,1,28,74.5
"3142005",1,1,413,1204
"3142037",1,0,235,78.4
"3142068",0.96,1,270,70.84
"3142071",0.93,0,72,118.42
"3142082",0.9,0,109,1204
"3142085",0.86,0,155,821.68
"3142098",0.58,0,109,1325.19
"3142101",0.51,0,657,347.52
"3142104",0.5,0,2694,1204
"3142109",0.47,0,67,51
"3142113",0.45,1,2694,1204
"3142116",0.45,0,42,125.89
"3142120",0.37,0,388,4152.31
"3142126",0.3,0,657,1454.06
"3142316",0.26,1,23,164
"3142339",1,0,2620,1204
"3142345",1,0,16,769.39
"3142392",0.79,1,92,1204
"3142414",0.63,1,904,602
"3142430",0.54,0,127,89.46
"3142544",0.29,0,190,330.19
"3142556",1,0,159,1204
"3142607",1,1,127,16.98
"3142629",1,1,223,33.3
"3142847",1,1,15,1204
"3142858",1,0,84,1204
"3142880",1,0,106,1014.71
"3142910",0.1,1,106,8421.93
"3142982",1,0,17,648.41
"3142997",0.44,1,3301,85.16
"3142999",0.53,0,238,1026.63
"3142999",0.53,0,238,4251.04
"3143059",0.17,1,19,1261
"3143072",0.18,0,25,75
"3143098",0.07,1,1974,1204
"3143104",0.23,1,801,1204
"3143127",0.8,1,238,1204
"3143180",0.87,1,1974,1204
"3143193",0.99,0,46,16.31
"3143195",0.07,1,1974,1204
"3143252",0.72,0,1974,1204
"3143302",1,0,1294,76.01
"3143347",0.47,1,30,76.01
"3143366",1,1,283,602
"3143368",1,0,283,981.56
"3143375",1,0,67,76
"3143441",0.99,0,52,1075.07
"3143464",1,0,283,678.42
"3143476",0.9,0,73,963.51
"3143476",0.9,0,73,1142.02
"3143640",0.61,0,533,1204
"31437",1,0,2362,1128.12
"3143714",0.52,1,18,1204
"3143716",0.31,0,57,1143
"3143793",1,1,2575,1204
"3143793",1,1,2575,1204
"3143796",0.49,1,15,1504.46
"3143848",1,1,57,70.21
"3143953",1,1,169,1204
"3144057",0.76,1,12,1483.61
"3144106",0.18,0,203,1389
"3144281",0.9,0,297,1204
"3144292",1,0,53,1204
"3144298",0.73,0,2740,510.31
"3144335",1,0,1279,1204
"3144345",0.45,0,2740,1408.1
"3144347",0.61,0,1206,3091.09
"3144355",0.98,1,2740,78.61
"3144416",0.07,0,169,2408
"3144435",0.19,0,3317,1204
"3144514",1,0,3317,4130.9
"3144521",0.21,0,3317,1204
"3144589",1,1,3317,1204
"3144600",0.74,0,776,89
"3144600",0.74,0,776,9753.1
"3144607",0.62,1,666,1204
"3144613",0.19,1,3317,1094.26
"3144622",0.82,0,875,1204
"3144626",1,1,776,1204
"3144637",0.96,0,298,627.76
"3144641",1,0,3317,1204
"3144663",0.11,1,412,1204
"3144670",0.75,0,3317,1204
"3144670",0.75,0,3317,1204
"3144678",0.2,0,3317,1676.64
"3144686",0.75,0,3317,456.75
"3144701",0.48,0,209,1862.18
"3144707",0.24,0,4762,11000
"3144713",0.65,0,3317,1204
"3144824",1,1,537,819.05
"3144926",0.36,1,38,298.23
"3145003",0.68,0,80,493.57
"3145064",0.44,1,1397,898.11
"3145122",0.09,1,704,441.01
"3145136",1,1,1622,1204
"3145156",0.74,0,53,602
"3145203",0.68,0,1027,1204
"3145220",0.58,1,8,2789.86
"3145233",0.13,0,57,156.83
"3145244",0.34,0,252,443.54
"3145267",1,0,148,1704
"3145271",0.77,1,238,1204
"3145334",0.98,1,94,405.89
"3145338",0.6,1,227,196.96
"3145341",1,1,153,39204
"3145357",0.98,1,15,1204
"3145383",0.06,1,227,393.01
"3145527",1,0,30,1200.01
"3145529",1,1,1313,1893
"3145555",1,0,369,1204
"3145594",0.83,0,91,2899.47
"3145644",0.92,1,29,1204
"3145653",0.75,1,44,77.99
"3145824",1,0,41,1204
"3145835",1,1,214,1204
"3145840",0.52,1,8,1940.31
"3145920",1,0,60,1048.7
"3145927",0.52,0,214,76
"3145946",0.72,0,1943,1204
"3145950",0.7,1,1943,602
"3146143",0.71,0,133,1204
"3146172",0.72,1,71,1742.09
"3146197",0.76,0,405,1204
"3146197",0.76,0,405,1204
"3146218",0.33,0,15,602
"3146264",0.43,1,133,490.11
"3146333",1,0,71,653.17
"3146366",0.84,1,336,1204
"3146383",0.33,0,682,14464
"3146410",1,0,2674,345.29
"3146418",0.64,1,1441,1269.78
"3146436",0.25,0,4762,267.32
"3146436",0.25,0,4762,3473.01
"3146437",0.74,0,4762,1204
"3146471",0.7,0,342,7886.35
"3146550",0.56,1,658,512.75
"3146565",0.54,0,263,654.28
"3146575",0.44,0,4762,237.94
"3146584",0.54,0,2733,1204
"3146599",0.48,0,4762,1204
"3146619",1,1,4762,604.05
"3146622",1,0,4762,1353.05
"3146671",0.75,1,4762,1204
"3146671",0.75,1,4762,1204
"3146692",1,1,4762,650.83
"3146697",1,1,4762,81.56
"3146708",1,0,433,843
"3146719",1,0,2859,3146.5
"3146802",0.46,0,2563,1204
"3146815",0.56,1,1542,1204
"3146856",0.86,0,2859,1204
"3146856",0.86,0,2859,211.01
"3146902",1,1,3055,2110.3
"3146906",0.93,0,2859,76.01
"3146917",0.78,0,2400,19.4
"3146923",0.64,0,15725,1204
"3146969",1,0,1064,541.76
"3147062",1,1,55,1204
"3147139",0.96,0,22,602
"3147485",0.64,1,101,101.33
"3147528",0.23,0,293,1204
"3147623",0.12,1,2399,1746.66
"3147736",0.42,1,283,990.53
"3147780",1,0,91,2117.61
"3147841",1,1,63,1204
"3147933",0.61,1,192,1204
"3147953",0.68,1,37,1204
"3147986",0.07,1,1408,1204
"3148016",1,0,3963,1676.51
"3148028",0.37,0,61,1204
"3148063",0.45,0,41,1204
"3148064",0.54,0,41,86.25
"3148072",1,0,713,1204
"3148108",0.6,1,127,1445.25
"3148156",1,0,1408,1204
"3148163",0.1,1,1408,9642.54
"3148166",0.6,1,713,1204
"3148176",1,0,167,602
"3148200",0.58,1,1408,1204
"3148225",0.69,1,1408,134
"3148263",0.28,1,61,602
"3148279",0.74,1,3744,1204
"3148279",0.74,1,3744,1204
"3148306",1,1,3744,1204
"3148309",0.87,0,1232,1204
"3148322",0.54,0,113,4660
"3148343",0.5,0,613,8349.07
"3148441",0.67,0,3744,1204
"3148538",0.44,0,3744,84.8
"3148642",0.48,0,194,1204
"3148675",1,1,45,787.06
"3148754",0.71,0,8549,110.08
"3148864",1,0,2715,1204
"3148903",1,0,2715,1204
"3148954",0.91,0,2044,1204
"3148991",0.79,0,27000,2653.33
"3148999",0.12,1,53,2240
"31490",0.11,1,220,533.57
"3149024",0.81,0,754,1204
"3149169",1,0,4128,4372.85
"3149197",1,1,1541,1204
"3149224",0.19,1,252,1187.61
"3149226",0.14,1,46,2204
"3149226",0.14,1,46,1204
"3149564",0.33,1,33,67.45
"3149575",1,1,29,354.94
"3149619",1,0,3688,66.52
"3149708",0.29,1,3688,6709.75
"3149714",0.27,0,3430,15
"3149719",0.24,0,3688,2642.92
"3149787",0.6,0,1693,1699.76
"3149805",0.51,0,3688,1041.9
"3149868",1,1,66,1204
"3149885",0.34,0,100,1238.02
"3149889",0.19,0,30,3572.13
"3149895",0.95,0,854,21.27
"3149924",0.48,1,1110,1204
"3149929",0.51,1,665,1204
"3149933",0.92,0,1110,1204
"3149933",0.92,0,1110,1204
"3149941",1,1,484,1204
"3149941",1,1,484,522.57
"3149951",0.23,1,186,5612.55
"3150031",0.76,1,286,1704
"3150075",0.71,1,3368,1711
"3150148",0.41,0,286,1204
"3150160",0.42,1,4116,2954
"3150210",0.48,0,1064,281897.49
"3150229",0.22,1,1064,1204
"3150276",1,1,286,1204
"3150300",0.77,1,32,2603.86
"3150325",0.22,0,59,1204
"3150325",0.22,0,59,1204
"3150345",1,1,1064,71339.92
"3150363",0.5,1,21,1204
"3150370",1,0,286,1204
"31504",1,0,81,1128.12
"3150554",1,1,32,1204
"3150556",0.94,0,593,146.97
"3150629",0.94,0,1182,3600.34
"3150655",0.11,1,481,1204
"3150783",0.75,0,222,1204
"3150807",1,0,405,230.23
"3150826",0.17,0,170,78.16
"3150940",0.34,0,2399,168.28
"3150974",0.6,0,172,635.23
"3150985",0.39,1,1313,2358.61
"3151043",0.49,0,1910,1204
"3151044",0.5,0,1910,1204
"3151097",1,0,64,1324.15
"3151101",1,0,22,1120
"3151131",0.83,0,64,1204
"3151155",0.76,1,175,1204
"3151184",0.3,0,3663,1204
"3151194",0.2,1,286,1204
"3151202",0.8,1,194,1204
"3151209",0.55,1,98,1204
"3151242",0.46,0,20,544.71
"3151243",0.00821917808219178,0,20,8180.33
"3151248",0.29,1,20,1204
"3151274",0.24,1,766,736.72
"3151329",0.98,0,1489,1558.94
"3151367",0.54,1,1408,1204
"3151374",0.93,1,1408,1204
"3151398",0.82,0,1408,1204
"3151415",0.03,0,484,1204
"3151421",0.07,1,1408,1204
"3151439",0.49,0,169,1204
"3151453",0.11,0,1408,761.27
"3151478",0.47,0,183,1204
"3151576",0.56,0,614,466.36
"3151587",0.75,1,105,1204
"3151601",0.45,0,24,1204
"3151617",1,0,307,1204
"3151618",1,1,81,2324.61
"3151670",0.67,1,105,1204
"3151688",0.44,1,81,1204
"3151700",0.64,0,105,1204
"3151752",0.55,1,24,602
"3151785",0.67,1,817,21594.95
"3151839",0.36,1,326,1204
"3151859",0.15,0,7887,17.28
"3151869",0.35,1,326,2204
"3151881",0.18,1,817,1204
"3151887",1,0,817,702
"3151923",0.32,0,817,1204
"3151931",0.04,1,817,1204
"3151966",0.82,0,817,263.66
"3151971",1,0,817,902.65
"3151975",0.88,1,61,1858.26
"3151986",1,0,135,2266.39
"3152000",0.58,1,473,1204
"3152003",0.67,1,473,1204
"3152026",0.45,0,473,1841.05
"3152026",0.45,0,473,1204
"3152035",0.58,1,103,602
"3152064",1,0,125,602
"3152094",0.41,0,473,5010.2
"3152124",0.05,1,84,1204
"3152137",0.27,0,473,148.25
"3152139",1,0,103,1260.94
"3152151",1,0,262,1204
"3152155",0.99,0,112,4557.75
"3152194",0.52,0,473,812.95
"3152211",0.83,0,125,3812.07
"3152211",0.83,0,125,563.93
"3152228",1,0,125,1204
"3152239",1,0,473,1204
"3152251",0.77,1,473,1204
"3152305",1,0,1313,1204
"3152320",1,1,109,977.61
"3152335",1,0,102,1204
"3152535",1,0,102,6511.06
"3152696",0.11,1,2103,375.97
"3152714",0.51,0,8455,855.35
"3152714",0.51,0,8455,2240.53
"3152722",1,0,9307,650
"3152790",1,1,3859,1204
"3152806",0.64,1,1426,1204
"3152826",0.41,0,306,12.47
"3152878",0.7,1,8455,1204
"3152880",0.26,0,3859,1204
"3152889",1,1,3859,1204
"3152901",0.76,0,78,1307.1
"3152906",0.36,0,27000,1204
"3152942",1,0,8455,2415.95
"3152981",0.61,0,593,1204
"3153072",0.55,1,405,1204
"3153088",0.26,0,298,1204
"31531",1,0,35,1128.12
"3153125",1,0,222,441.4
"3153164",1,0,50,203.95
"3153231",0.83,1,1629,1204
"3153285",1,1,10,1204
"3153294",0.36,0,4116,191.45
"3153320",0.92,1,16,187.18
"3153424",0.12,0,30,6867.11
"3153439",0.49,0,29,1350.38
"3153458",0.59,1,1054,602
"3153482",0.43,1,1054,1204
"3153492",0.43,1,1054,600.45
"3153504",0.02,0,1054,3031.39
"3153511",0.06,1,1054,108.23
"3153517",0.44,1,47,1204
"3153518",0.55,1,47,3425.28
"3153655",0.68,0,1054,13813.58
"3153669",1,1,1054,281.29
"3153673",0.3,1,47,2204
"3153681",0.39,1,1054,20.2
"3153687",0.88,1,25,1204
"3153710",0.48,1,10155,1204
"3153764",1,1,3963,23.92
"3153801",1,1,38,1204
"3153801",1,1,38,1204
"3153825",0.59,1,214,4998.67
"3153902",0.7,1,640,1204
"3153948",1,0,214,2347.37
"3153948",1,0,214,765.46
"3153966",0.64,1,10,1204
"31540",1,0,10,2075.68
"3154100",0.66,0,65,1204
"3154118",0.57,0,3541,1204
"3154187",0.59,0,46,1204
"3154205",0.79,0,4087,781.5
"3154359",1,0,182,333.82
"3154407",1,0,27000,746.18
"3154421",0.91,0,12,1204
"3154456",0.91,0,4116,1642.77
"3154466",1,1,182,93.63
"3154623",1,0,634,1204
"3154627",1,1,1237,1204
"3154680",0.3,1,747,614.09
"3154730",0.72,1,165,93.16
"3154762",0.5,1,431,969.9
"3154782",0.4,1,817,2204
"3154787",0.95,0,4024,1204
"3154943",0.1,0,4116,5968.9
"3154994",0.32,0,168,1204
"3155017",0.24,0,821,1204
"3155135",0.58,0,137,432.79
"3155135",0.58,0,137,1204
"3155142",0.8,0,722,2250
"3155159",1,0,461,323.35
"3155229",1,0,461,490.84
"3155234",0.75,0,3386,3605.36
"3155247",0.75,0,1165,102.16
"3155249",1,0,27000,602
"3155309",0.23,0,1192,2684.19
"3155317",0.92,0,3386,1204
"3155326",0.78,0,77,1047.35
"3155342",0.8,1,175,1204
"3155360",0.43,1,461,2324.48
"3155363",0.09,0,3386,1310.1
"3155372",0.12,1,3386,2704
"3155404",0.05,1,741,1204
"3155468",1,1,1448,1064.4
"3155472",0.63,0,377,14233.35
"3155480",0.47,0,1448,2875.5
"3155534",1,0,824,76
"3155542",1,0,3317,284.25
"3155553",0.43,1,1326,1204
"3155569",1,1,1326,1704
"3155569",1,1,1326,1204
"3155638",0.73,0,1326,602
"3155696",0.23,1,130,76
"3155698",0.83,0,130,1204
"3155709",0.4,1,233,395.91
"3155736",0.69,0,1448,3936.43
"3155740",0.67,0,1326,1204
"3155807",1,0,30,1204
"3155813",0.99,1,295,1076.59
"3155830",0.71,1,295,1204
"3155836",0.00547945205479452,1,295,646.48
"3155853",0.2,1,22,159
"3155857",0.19,1,295,1204
"3155868",0.29,1,399,1204
"31559",0.38,0,214,1128.12
"3155903",0.29,1,295,1204
"3155915",0.24,1,22,14204
"3155944",0.26,0,16,1614.03
"3155947",0.23,1,295,1204
"3155979",0.06,1,1323,1204
"3156051",0.75,0,140,336.42
"3156096",0.41,1,509,1204
"3156096",0.41,1,509,1204
"3156108",0.42,0,1482,2525.32
"3156145",1,0,96,1204
"3156204",1,0,242,75.98
"3156227",0.09,0,1482,274.96
"3156234",1,0,242,925.76
"3156245",0.29,1,653,1771
"3156247",0.33,1,653,41.26
"3156248",0.29,1,653,1204
"3156265",1,1,138,1204
"3156288",1,0,291,316.09
"3156342",0.83,0,138,381.68
"3156383",0.28,1,7259,1204
"31564",0.9,0,214,1128.12
"3156444",0.53,1,746,11000
"3156458",0.21,0,2365,1204
"3156481",0.61,0,1079,1204
"3156509",1,0,1666,2948.88
"3156512",0.9,0,432,602
"3156530",0.24,1,1403,2467.36
"3156542",1,0,636,1204
"3156604",0.91,0,1342,152.45
"3156653",0.37,1,2710,862.32
"3156674",0.23,1,64,2030.37
"3156898",0.16,0,1326,1204
"3156945",0.75,1,69,575.4
"3156965",1,0,21,1204
"3157055",0.06,1,21,106.25
"3157077",0.79,1,91,1204
"3157170",0.46,1,741,1204
"3157198",0.04,1,1175,49.7
"3157289",0.43,1,1054,1204
"3157341",1,0,84,1204
"3157391",0.89,0,23,1204
"3157425",0.18,1,19,1204
"3157425",0.18,1,19,1204
"3157534",0.7,0,163,1204
"3157641",0.58,1,526,592.98
"3157706",1,0,134,1204
"3157798",0.95,0,1287,1204
"3157848",0.21,1,4348,839.53
"3157858",1,0,4348,5262.57
"3157867",0.68,0,4456,1462.56
"3157883",0.76,0,4253,4165.42
"3157902",0.09,0,4348,1204
"3157920",0.76,0,247,556.26
"3157935",0.46,0,4348,843.59
"3158065",0.05,1,1445,1204
"3158102",0.89,0,4348,700.45
"3158176",1,0,303,228.53
"3158219",1,1,405,1204
"3158269",1,1,53,1204
"3158532",1,0,405,1349.84
"3158594",0.61,1,405,602
"3158627",0.24,0,251,1232.21
"3158666",1,0,301,1204
"3158696",1,0,161,1760.27
"3158696",1,0,161,1204
"3158716",0.4,1,53,1204
"3158733",0.95,1,60,1204
"3158748",0.43,0,450,3204
"3158783",0.75,0,90,2508.68
"3158807",0.65,0,1220,44.52
"3158818",0.53,1,149,8804
"3158907",1,0,9307,784.55
"3158915",0.37,0,2224,3006.57
"3158933",0.61,0,8549,73.6
"3158976",0.6,1,1250,435.24
"3159046",1,1,105,1204
"3159066",0.52,0,9307,1204
"3159071",1,0,8549,1204
"3159111",0.83,1,8549,530.23
"3159144",0.73,0,9307,76.5
"3159165",0.55,0,3657,782.93
"3159210",0.53,1,9307,256.88
"3159322",0.84,0,782,1204
"3159347",1,0,1501,207.13
"3159363",1,0,38,1204
"3159450",1,1,1002,111.2
"3159463",0.95,1,1601,4038.34
"3159469",0.9,1,1397,74
"3159472",0.65,0,1397,2081.89
"3159473",0.65,0,1601,979.46
"3159478",0.88,1,537,489.16
"3159491",0.49,0,1601,1204
"3159515",0.16,0,162,1204
"3159532",0.58,1,3744,1794.03
