"VehYear","Area","StateAb","PremTotal","Affiliation","ExposTotal","SumInsAvg","AggClaim"
2010,"grp7","DF",10707.38,1,8.83,33690.13,4604
2008,"grp20","SP",8175.58,1,3.35,93155.28,80
2010,"grp5","BA",8081.61,1,8.37,32664.48,1934
2004,"grp20","SP",22971.7,1,23.57,26376.56,5336
2000,"grp20","SP",2505.61,1,0.5,52880,331
1997,"grp20","SP",97.91,0,0.16,38921.99,67
2006,"grp34","SE",42.28,1,0.05,35341.99,94
2010,"grp20","SP",2686.48,1,1.89,48401.55,36
2003,"grp9","RS",706.61,0,0.46,22860,396
2007,"grp20","SP",1820.06,1,1.01,49140.71,9747
2009,"grp7","DF",7192.64,1,10.71,28216.5,4086
2001,"grp8","CE",5854.93,1,8.19,13423.66,3552
2008,"grp21","RJ",8706.31,1,5.15,24794.12,341
2010,"grp5","BA",4957.64,1,1.81,74676.85,1
2005,"grp24","MG",7342.81,1,12.26,17579.65,617
2011,"grp40","SP",2630.88,1,2.5,49009.61,6074
1997,"grp24","MG",5970.51,1,8.02,13974.83,14181
2007,"grp10","ES",1612.98,1,1.33,40140.91,10781
2011,"grp20","SP",654,1,0.56,32492.03,35970
2006,"grp13","SP",5759.65,1,5.89,33921.85,135
2006,"grp23","RS",2306.44,1,1.51,46275.98,9112
2009,"grp13","SP",11514.72,1,4.9,84425.06,80
2003,"grp18","MS",6206.34,1,12.82,15431.45,3690
2009,"grp9","PR",8353.6,1,11.81,26530.62,5313
2006,"grp5","BA",6807.43,1,7.03,33471.58,73
2008,"grp18","MS",4957.09,1,1.69,98079.34,8689
2010,"grp37","TO",6267.64,1,6.7,26544.65,170
2006,"grp18","MS",1586.41,1,1.94,21555.62,134
1999,"grp12","GO",3418.78,1,1.93,35482.03,308
2005,"grp20","SP",25321.64,1,25.24,29497.56,5844
2007,"grp24","MG",78302.08,1,84.85,34964.54,10746
2010,"grp32","RO",750.65,1,0.63,27946.83,954
2004,"grp23","RS",4736.75,1,7.46,19851.01,268
2008,"grp15","SP",6474.09,1,6.85,32223.9,1558
2008,"grp13","SP",17298.87,1,9.42,57332.46,122
2011,"grp25","SC",522.41,0,0.14,63150,551
2009,"grp20","SP",13778.71,1,6.09,82230.32,260
2011,"grp40","SP",911.68,1,1.34,48406.28,6235
2006,"grp2","AL",1875.96,1,2.93,19284.14,3583
2010,"grp9","PR",18226.51,1,24.16,41479.78,3262
2009,"grp26","PA",2119.26,1,1.98,32768.66,5151
2009,"grp23","RS",15380.28,1,6.27,93692.79,357
2010,"grp40","SP",17477.26,1,23.92,27082.13,2580
2008,"grp18","MS",664.59,1,0.7,26314.44,1
2003,"grp7","DF",4786.42,1,5.4,23088.88,2631
2011,"grp16","MA",689.11,1,0.69,31802.55,3264
2010,"grp4","AM",406.5,1,0.37,42554.99,1023
2010,"grp20","SP",10389.49,1,10.39,38270.48,48
2004,"grp15","SP",1396.32,1,2.01,21190.29,644
2002,"grp23","RS",11349.33,1,18.24,13794.92,662
2006,"grp9","PR",2138.84,1,3.98,31722.41,135
2004,"grp20","SP",5710.52,1,0.4,38291.58,1
2008,"grp9","PR",20327.31,1,23.52,37276.87,1143
2007,"grp21","RJ",15713.32,1,18.18,25598.58,715
2007,"grp28","PE",26551.83,1,43.53,19052.44,71
2009,"grp36","MG",550.99,1,0.5,32557.99,3062
2009,"grp19","PR",10533.1,1,13.74,21149.41,21776
2010,"grp20","SP",1122.64,0,0.66,82609.06,13296
2001,"grp10","ES",2217.83,1,2.04,20565.01,1634
2009,"grp7","DF",5859.18,1,6.1,33707.32,67
2010,"grp18","MS",10290.63,1,5.6,42028.89,1617
2011,"grp20","SP",17960.24,1,6,119557.91,939
2008,"grp19","PR",19311.5,1,15.33,43339.45,11799
2004,"grp26","PA",7731.48,1,7.61,25046.2,11299
2009,"grp21","RJ",42569.66,1,38.1,29213.38,1543
2000,"grp24","MG",7760.88,1,9.05,17584.58,3097
1998,"grp34","SE",971.12,1,1.97,12818.87,26889
2011,"grp6","SC",1385.51,1,1.73,33689.01,2619
2009,"grp28","PE",7320.19,1,6.06,30334.2,9033
2004,"grp20","SP",6000.68,1,5.38,19817.43,9921
2010,"grp30","SP",2088.19,1,1.83,39103.32,1
2007,"grp13","SP",5389.97,1,8.31,20008.58,289
2005,"grp20","SP",87818.04,1,95.09,24355.08,21007
1987,"grp30","SP",170.14,1,0.5,5219.05,67
1999,"grp36","MG",737.39,1,1.28,12035.49,1905
2009,"grp35","GO",607.11,1,0.56,40000,499
2006,"grp10","ES",1456.27,1,1.01,28878.39,67
2011,"grp18","MS",2643.81,1,3.57,37565.05,761
2008,"grp6","SC",19767.37,1,30.97,28679.94,16603
2005,"grp20","SP",7503.44,1,5.06,27820.14,11720
2010,"grp28","PE",20275.16,1,9.81,69101.43,1222
2011,"grp6","SC",30.06,1,0.71,30448.67,549
2008,"grp7","DF",1457.13,1,1.8,24710.43,36
2002,"grp9","RS",449.21,1,0.81,17903.96,2680
2008,"grp2","AL",20558.71,1,22.55,22947.67,4058
2007,"grp10","ES",1007.92,1,0.93,28546.49,4352
2010,"grp5","BA",11929.85,1,10.19,32525.15,1363
2003,"grp11","PR",4419.2,1,3.51,25172.68,4446
2003,"grp21","RJ",10105.63,1,13.14,16305.33,27475
2009,"grp8","CE",6317.38,1,5.81,28152.93,8318
2007,"grp9","PR",7040.83,1,10.99,22707.18,847
2008,"grp12","GO",9910.22,1,5.64,32958.07,276
2007,"grp14","RJ",7850.22,1,7.07,24387.25,1327
2009,"grp15","SP",1359.38,1,1.76,25836.35,2438
2007,"grp30","SP",1543.38,1,0.5,69740,72
1998,"grp20","SP",61.66,1,0.01,32304.99,80
1999,"grp21","RJ",12726.53,1,14.64,14491.71,67
2008,"grp12","GO",7512.07,1,5.64,34158.3,5096
2006,"grp20","SP",154602.18,1,171.52,29360.49,55167
2009,"grp28","PE",878.95,1,0.54,49169.08,10269
2009,"grp20","SP",1439.03,1,2.21,5471.68,213
1994,"grp40","SP",2003.83,1,1.38,13497.09,14135
2009,"grp30","SP",8119.03,1,10.01,44232.88,684
2010,"grp30","SP",25683.43,1,22.29,40512.38,1388
2006,"grp30","SP",336.83,1,0.5,19000,2352
2010,"grp20","SP",39616,1,32.42,47021.88,2745
2009,"grp9","RS",501.05,1,0.38,5716.57,1742
2001,"grp20","SP",111058.27,1,107.22,20545.57,10578
2004,"grp15","SP",838.62,1,1.05,14859.87,108
2011,"grp34","SE",2079.38,1,3.6,33320.64,1333
2009,"grp7","DF",1052.71,1,0.58,59177.1,180
2003,"grp9","RS",2248.05,1,2.64,20490.52,444
2010,"grp22","SC",5478.24,1,5.15,34229.93,1255
2009,"grp8","CE",7898.61,1,6.24,34873.02,67
2010,"grp9","RS",5462.7,1,5.22,56640.65,6690
2004,"grp20","SP",276.33,0,0.2,18036.99,60
2001,"grp21","RJ",9945.08,1,9.87,14882.03,841
2004,"grp13","SP",371.69,1,0.54,16389.64,1
2008,"grp20","SP",22264.51,1,11.81,43832.46,9510
1996,"grp36","MG",404.19,1,0.5,9291.99,645
2004,"grp39","MG",644.06,1,0.39,23073.99,5171
2008,"grp23","RS",18482.09,1,15.09,44455.14,110
2004,"grp21","RJ",6421.06,1,6.97,15138.2,599
2010,"grp20","SP",4347.58,1,1.68,91296.96,2126
2009,"grp19","PR",12278.82,1,15.94,30403.32,1476
2009,"grp38","MG",7197.17,1,9.08,31340.94,4051
2008,"grp21","RJ",10714.02,1,8.89,40570.2,9868
2000,"grp20","SP",5750.59,1,5.29,15492.57,361
2009,"grp28","PE",307.85,0,0.18,41968.99,5502
2006,"grp8","CE",6482.81,1,1,97648.5,299
2009,"grp12","GO",5001.53,1,5.57,24346.8,2964
2009,"grp23","RS",26770.26,1,28.85,31498.34,4174
2007,"grp7","DF",3283.91,1,2.81,31036.06,134
2011,"grp12","GO",5152.24,1,5.08,31066.53,1471
2008,"grp22","SC",3829.49,1,2.67,87002.09,617
2007,"grp7","DF",15845.53,1,20.04,28534.55,10028
1999,"grp24","MG",3834.33,1,5.05,14041.69,201
2006,"grp9","RS",2214.56,1,4.47,18580.3,658
2007,"grp38","MG",8889.62,1,12.26,32261.64,3816
2011,"grp20","SP",4689.48,1,0.5,389518,50
2011,"grp8","CE",17139.38,1,21.56,30540.19,1631
2010,"grp12","GO",28954.11,1,11.69,72576.3,1
2007,"grp21","RJ",17367.96,1,13.03,25873.83,6180
2008,"grp34","SE",688.23,1,0.66,35021.38,5483
2006,"grp20","SP",1151.25,1,0.89,21018.29,1707
2009,"grp40","SP",1328.54,1,0.41,84393.99,16332
2007,"grp23","RS",12102.38,1,6.83,42782.75,5396
2007,"grp17","MT",4962.29,1,7.35,18277.81,1263
2009,"grp15","SP",857.65,1,0.89,24838.42,822
2002,"grp24","MG",6451.97,1,5.78,24952.97,8563
2009,"grp38","MG",537.19,0,0.59,20496.16,3869
2000,"grp36","MG",4900.63,0,0.5,138845,2184
2006,"grp7","DF",717.88,1,0.69,45912,1
2001,"grp9","PR",6062.33,1,7.99,13118.31,1822
2009,"grp23","RS",3288.31,1,2.86,29611.2,2338
2003,"grp30","SP",45374.8,1,76.5,19054.27,34092
2009,"grp1","AC",4095.46,1,4.47,23033.94,120
2002,"grp22","SC",5902.22,1,6.73,23900.94,4093
2000,"grp18","MS",2134.86,1,2.01,25162.09,80
2010,"grp40","SP",7277.83,1,8.84,34995.12,36
2001,"grp20","SP",6887.01,1,5.02,15497.74,135
2005,"grp30","SP",50320.34,1,56.97,25415.14,1397
2007,"grp13","SP",9341.24,1,6.85,32074.24,10565
2000,"grp40","SP",6275.87,1,9.55,12023.24,1322
2007,"grp7","DF",21395.06,1,29.59,35155.26,4418
2002,"grp19","PR",5693.76,1,8.19,21603.15,3084
2005,"grp19","PR",2343.73,0,2.52,23316.99,60
2010,"grp38","MG",26183.46,1,52.93,24786.83,7843
2005,"grp20","SP",47122.64,1,44.21,26233.1,10083
2001,"grp20","SP",11039.71,1,8.3,21431.14,573
2008,"grp9","PR",769.73,1,0.92,49399,843
2004,"grp13","SP",2934.22,1,2.74,21950.46,21392
2010,"grp18","MS",2916.25,1,2.99,45346.36,6158
2011,"grp17","MT",5450.09,1,6.25,28538.88,3651
2010,"grp28","PE",33667.93,1,26.26,30855.35,12414
2008,"grp12","GO",12456.81,1,5.81,34124.73,814
2009,"grp39","MG",2278.62,1,2.13,42928.3,7894
2008,"grp17","MT",19580.84,1,23.83,24767.11,8383
2010,"grp9","PR",113.83,1,0.17,31229,1
2004,"grp20","SP",11071.4,1,11.62,21590.67,220
2008,"grp6","SC",12549.93,1,15.41,20453.76,27446
2007,"grp14","RJ",2608.98,1,2.49,32645.26,447
2010,"grp39","MG",5281.71,1,4.97,34562.8,1946
2010,"grp17","MT",5459.02,1,7.56,31073.45,48
2011,"grp20","SP",27615.23,1,20.73,22821.62,75292
2001,"grp18","MS",3445.96,1,5.33,15689.95,1
2001,"grp23","RS",1700.72,1,1.87,13331.95,80
1999,"grp28","PE",2588.59,1,1.84,18456.35,1124
2004,"grp23","RS",9098.42,1,12.41,16897,2154
2008,"grp21","RJ",6532.14,1,4.94,29636.57,3600
2009,"grp11","PR",243.66,0,0.09,103701,14557
1997,"grp2","AL",268.32,1,0.19,12126,2259
1994,"grp30","SP",5304.89,1,8.64,8288.34,426
2010,"grp13","SP",124336.93,1,150.91,25344.96,52659
2007,"grp2","AL",4246.27,1,3.75,33198.14,359
2008,"grp7","DF",8662.32,1,7.24,24734.14,17252
2010,"grp24","MG",13718.35,1,7.28,53751.27,61
2010,"grp21","RJ",3745.03,1,1.52,65111.1,189
2002,"grp7","DF",7772.31,1,16.4,14714.4,4850
2010,"grp24","MG",76379.91,1,66.41,36991.22,16794
2007,"grp12","GO",3985.85,1,2.06,30125.24,12285
2009,"grp22","SC",675.13,1,1.51,20560.44,2090
2007,"grp35","GO",908.32,1,0.9,31854.19,1114
1993,"grp19","PR",845.09,0,0.5,42837.99,1
2008,"grp20","SP",2779.1,1,0.5,122385,36
2007,"grp30","SP",5289.07,1,9.3,28127.51,6956
2008,"grp12","GO",6362.82,1,6.59,23804.35,5090
2009,"grp21","RJ",19389.07,1,12.79,32944.71,858
2009,"grp38","MG",8463.42,0,31.34,28755.58,13528
2010,"grp28","PE",57013.77,1,58.88,36035.19,6183
2005,"grp13","SP",9888.43,1,15.11,16994.92,616
2011,"grp15","SP",8942.18,1,6.76,56539.68,1701
2010,"grp39","MG",15667.01,1,17.35,29778.96,1554
2001,"grp36","MG",4111.12,1,6.69,16381.6,1801
2003,"grp20","SP",43412.92,1,44,29151.61,2185
2009,"grp34","SE",16820.92,1,27.37,26377.47,4920
2006,"grp1","AC",1126.6,1,1,19839.99,67
2006,"grp30","SP",45136.18,1,35.41,27584.65,70565
2008,"grp11","PR",13971.78,1,8.91,26764.4,7956
2008,"grp30","SP",14590.55,1,26.03,25049.44,4540
2008,"grp21","RJ",3075.08,1,0.97,31839.8,32977
2009,"grp31","RN",1170.34,1,1.01,34465.36,79
2009,"grp4","AM",3672.89,1,3.06,35620.13,2249
2002,"grp13","SP",1681.21,1,2.21,14814.92,36
2009,"grp20","SP",13236.86,1,9.84,33378.52,18092
2009,"grp12","GO",2.13,0,0.00273972610011697,23564,462
2007,"grp21","RJ",17632.49,1,7.94,32225.25,7295
2004,"grp28","PE",877.36,1,0.75,26827.13,3478
2009,"grp24","MG",28025.27,1,40.36,29258.98,7206
2005,"grp20","SP",15849.03,1,16.72,18172.17,18196
2000,"grp30","SP",31949.23,1,33.99,20807.71,2376
2004,"grp23","RS",3444.51,1,2.38,26433.62,201
2009,"grp7","DF",3267.07,1,2.44,48045.05,1478
2010,"grp21","RJ",9385.22,1,7.82,37486.48,1029
2008,"grp13","SP",1661.08,1,2.35,26757.68,9268
2008,"grp12","GO",1980.78,1,1.53,29276.64,7295
2011,"grp30","SP",4557.26,1,4.73,35691.74,7864
2011,"grp20","SP",40918.9,1,32.21,55831.84,3639
2008,"grp17","MT",5290.26,1,6.41,27117.78,16854
2008,"grp20","SP",16323.7,1,9.09,31656.59,563
2006,"grp26","PA",4301.89,1,4.97,20374.19,3945
2008,"grp5","BA",4964.58,1,6.52,29849.37,72
2009,"grp40","SP",946.42,1,1.04,32691.8,2862
2005,"grp21","RJ",474.99,1,0.57,25801.96,67
2008,"grp9","RS",66144.67,1,86.33,31216.82,27203
2008,"grp19","PR",1077.65,1,0.48,53081.86,2184
2006,"grp21","RJ",104738.01,1,81.83,20221.58,28639
2000,"grp20","SP",99034.14,1,136.31,12660.15,51136
2008,"grp30","SP",2206.81,1,1.86,23042.69,4254
2004,"grp30","SP",2217.18,1,2.34,24882.42,24693
2002,"grp31","RN",1200.4,1,2.18,9553.48,648
2002,"grp20","SP",646.18,1,0.57,22784.68,67
2010,"grp27","PB",511.54,1,0.23,62049.6,79
1994,"grp20","SP",14816.57,1,22.14,7347.46,1144
2007,"grp13","SP",20790.82,1,18.72,22593.13,2201
2008,"grp20","SP",2747.5,0,0.43,172565.99,201242
2005,"grp21","RJ",21936.31,1,16.88,31898.26,16312
2010,"grp28","PE",37657.99,1,39.07,31716.74,38932
2004,"grp8","CE",240.52,1,0.23,22129,2827
2005,"grp15","SP",6437,1,4.91,34459.61,36
1997,"grp7","DF",449.27,1,0.66,4042.52,2636
2010,"grp13","SP",5406.88,1,1,217076.49,80
2011,"grp26","PA",7417.8,1,7.72,28400.16,826
2009,"grp21","RJ",2679.59,1,1.75,49526.67,13057
2007,"grp21","RJ",6853.12,1,4.36,35429.54,67
2007,"grp24","MG",48.71,0,0.02,54779.99,2298
2005,"grp29","PI",344.49,1,0.31,28032.99,1
2009,"grp9","PR",1681.58,1,2.1,53321.65,50095
2007,"grp19","PR",2795.89,1,3.02,21341.8,2750
2008,"grp17","MT",2990.24,1,2.9,37514.14,1
2000,"grp38","MG",3157.98,1,5.65,11979.79,1349
2006,"grp23","RS",2012.3,1,2.19,31222.08,5007
2001,"grp20","SP",1497.74,1,0.96,21357.21,5394
2008,"grp13","SP",12275.51,1,8.51,37813.89,6773
1990,"grp19","PR",1432.27,1,3.47,5285.44,67
2010,"grp9","PR",6479.55,1,5.76,32806.3,7538
2010,"grp23","RS",2821.4,0,1.96,29018.37,103853
2008,"grp38","MG",12391.6,1,15.47,30416.1,1746
2004,"grp15","SP",4555.31,1,5.27,27579.68,354
2005,"grp20","SP",57108.14,1,50.92,31780.46,43739
2008,"grp30","SP",14178.14,1,14.86,25045.06,486
2010,"grp6","SC",4519.51,1,4.82,35514.38,60
2010,"grp9","PR",7152.83,1,6.65,29644.88,17822
2003,"grp35","GO",1537.07,1,2.04,17288.89,5006
2009,"grp29","PI",4788.94,1,2.29,45361.88,2811
2010,"grp40","SP",5005.95,1,5.4,33617.62,134
2005,"grp30","SP",15850.3,1,15.35,27951.7,1252
2001,"grp11","PR",6633.58,1,10.76,17552.9,3939
2009,"grp40","SP",3991.99,1,2.02,28841.68,9013
2007,"grp15","SP",8674.84,1,12.59,23103,5494
1997,"grp19","PR",131.7,0,0.08,35000,9791
1986,"grp9","RS",243.17,0,0.73,0,551
2008,"grp9","RS",1474.51,1,0.82,63330.5,160
2009,"grp6","SC",10978.42,1,6.99,56575.22,10134
2007,"grp4","AM",4742.16,1,5.85,21519.13,2212
2003,"grp38","MG",335.82,1,0.5,25140.99,4536
2009,"grp31","RN",1566.2,1,0.5,99878.7,468
2009,"grp20","SP",16893.8,1,17.41,7425.32,12514
2008,"grp21","RJ",61.01,1,0.09,4351,3962
2010,"grp22","SC",1118.11,1,1.3,33027.43,292
2009,"grp40","SP",10255.57,1,6.27,57573.64,703
2009,"grp20","SP",5749.16,1,2.06,78764.76,303
2000,"grp20","SP",3635.54,1,1.01,59855.7,320
2006,"grp21","RJ",251.11,0,0.2,35823,104250
1998,"grp20","SP",11255.57,1,10.82,14555.04,684
2003,"grp38","MG",6318.5,1,8.85,24154.48,35374
2008,"grp20","SP",53216.04,1,49.95,17951.24,59707
2008,"grp40","SP",20560.92,1,18.71,37536.8,40508
2009,"grp15","SP",7209.88,1,9.51,24987.45,180
2008,"grp20","SP",471.06,1,0.5,17396,213
2000,"grp5","BA",796.12,1,1.54,12112.89,11336
2009,"grp8","CE",992.68,1,0.86,34560.64,70
2009,"grp21","RJ",14109.34,1,10.27,26956.15,1013
2011,"grp30","SP",1848.53,1,1.21,68395.4,976
2009,"grp40","SP",20382.85,1,21.49,31715.49,10135
2009,"grp20","SP",51807.09,1,29.99,47796.82,19153
2008,"grp28","PE",2871.34,1,6.17,3814.91,3329
2003,"grp21","RJ",7587.84,1,6.91,30486.01,7875
2010,"grp15","SP",6539.77,1,7.34,30220.98,611
2011,"grp35","GO",10028.51,1,7.29,32089.57,1507
2010,"grp9","RS",3350.08,1,3.47,51837.59,3440
2010,"grp14","RJ",21965.56,1,21.32,30480,18043
1997,"grp10","ES",1434.13,1,1.45,12770.33,4
1988,"grp30","SP",294.7,1,0.46,9852.53,67
2007,"grp8","CE",2569.23,1,2.97,36975.47,1
2008,"grp7","DF",1050.19,1,0.66,27986.09,2695
2009,"grp31","RN",1079.82,1,0.82,34170.18,67
2008,"grp12","GO",2504.7,1,2.72,34344.42,6678
2010,"grp18","MS",1760.18,1,1.01,41303.02,6475
2005,"grp38","MG",1439.79,1,2.68,22933.47,2458
2002,"grp6","SC",13055.29,1,21.43,13864.99,7984
2010,"grp1","AC",685.76,1,0.38,43946.99,926
2008,"grp38","MG",37350.74,1,38.21,33266.56,35193
2004,"grp36","MG",5896.81,1,13.87,17439.19,61
2002,"grp13","SP",1206.55,1,0.5,38330,57
2009,"grp20","SP",66489.35,1,61.67,31285.31,24035
2011,"grp18","MS",10030.42,1,16.21,25832.06,33716
2009,"grp28","PE",3524.36,1,1.43,71383.71,1103
2007,"grp14","RJ",16709.48,1,5.21,70095.43,71845
2001,"grp20","SP",17017.32,1,25.38,13135.52,16272
2008,"grp20","SP",1730.97,1,1.18,32364.06,3993
2000,"grp20","SP",4762.83,1,6.78,13424.27,136
2009,"grp12","GO",28385.97,1,27.86,39368.87,3157
2009,"grp40","SP",28149.68,1,31.66,41909.46,5088
2003,"grp20","SP",65951.95,1,71.66,14562.83,20473
2005,"grp5","BA",8365.98,1,9.97,20959.32,5980
2009,"grp9","RS",923.66,1,0.78,22522.29,1078
2010,"grp9","PR",16865.07,1,25.73,30811.05,4733
2010,"grp30","SP",5512.1,1,5.71,35251.5,3253
2010,"grp19","PR",4130.2,1,3.52,32836.96,5724
2010,"grp20","SP",872.74,1,0.5,67033,30496
2008,"grp13","SP",8152.82,1,9.36,30821.02,2967
2008,"grp12","GO",8504.01,1,6.92,31186.76,16169
2007,"grp40","SP",3020.88,1,4.08,19474.84,1
1998,"grp9","PR",7576.18,1,9.01,15887.79,293
2006,"grp40","SP",19049.9,1,31.32,20147.76,6796
2007,"grp16","MA",160.99,1,0.39,17932.73,254
2003,"grp19","PR",13949.68,1,17.08,12870.62,311
2011,"grp36","MG",314.92,1,0.25,51115.77,3496
2000,"grp20","SP",890.01,1,1.42,7501.53,67
2007,"grp7","DF",22126.82,1,13.83,50960.38,116
2004,"grp4","AM",657.75,1,0.86,15254.55,1387
1999,"grp9","PR",3984.11,1,6.86,12692.56,231
2004,"grp5","BA",1123.9,1,1.03,26033.2,1210
1995,"grp12","GO",247.34,1,0.59,9786.4,72
2005,"grp30","SP",151965.82,1,269.89,22563.13,14491
2007,"grp23","RS",1736.95,1,1.34,34612.1,4390
2010,"grp15","SP",10769.99,1,10.35,44204.72,928
2008,"grp20","SP",1854.89,0,1.01,22017.18,22579
2004,"grp20","SP",593.78,1,0.5,44254.43,313
2004,"grp13","SP",2548.95,1,2.8,25012.27,248
2007,"grp15","SP",6766.3,1,6.32,28395.72,3662
1997,"grp30","SP",17656.02,1,24.44,12984,24225
2011,"grp20","SP",11515.9,1,6.95,41739.7,110
2001,"grp20","SP",4008.81,1,3.67,15847.2,541
1983,"grp30","SP",6437.2,0,1.65,69206.14,210
2009,"grp12","GO",354.41,1,0.4,19496.19,1
2006,"grp28","PE",3034.97,1,1.47,59402.21,80
1998,"grp20","SP",2704.4,1,2.4,19517.43,302
2006,"grp20","SP",16936.4,1,11.15,33904.35,433
2009,"grp9","PR",13236.34,1,19.67,32880.48,49976
2001,"grp30","SP",9156.49,1,16.98,16059.89,1672
2009,"grp9","RS",1061.26,1,0.5,86919,658
2007,"grp30","SP",6881.55,0,8.61,22781,117050
2003,"grp30","SP",8713.12,1,12.39,17821.32,4423
2009,"grp15","SP",6373.34,1,9.17,26837.16,199
2009,"grp17","MT",489.34,0,0.89,25728.53,29983
1995,"grp21","RJ",2373.77,1,4.35,7016.72,359
1997,"grp14","RJ",610.96,1,1.72,7495.35,67
2008,"grp11","PR",4139.09,1,3.4,22827.89,6272
2011,"grp11","PR",4672.94,1,4.7,37982.26,957
2008,"grp26","PA",965.22,1,0.95,32276.11,5289
2008,"grp15","SP",386.71,1,0.5,9968.47,79
1988,"grp30","SP",2570.65,1,4.46,5640.38,2071
2009,"grp21","RJ",54872.1,1,13.9,74405.97,6403
2005,"grp20","SP",57021.56,1,47.44,38159.72,7055
2010,"grp20","SP",84872.02,1,15.99,141962.31,68018
2010,"grp23","RS",965.13,1,1.05,35773.94,1554
2010,"grp20","SP",125761.03,1,80.28,50373.03,222057
2008,"grp18","MS",2302.73,1,1.56,39121.08,36
2009,"grp7","DF",3030.34,1,1.6,68885.29,5681
2004,"grp20","SP",5626.47,1,3.63,28159.09,371
2010,"grp20","SP",6292.12,1,3.96,22509.22,1173
2005,"grp22","SC",1029.95,1,1.88,23810.69,225
1995,"grp23","RS",303.19,1,0.81,4172.66,1093
2010,"grp28","PE",38954.09,1,43.09,40592.64,4511
2010,"grp24","MG",10305.43,0,1.44,219703.1,34
1991,"grp30","SP",6479.44,1,12.21,7683.42,281
1997,"grp21","RJ",25787.42,1,36.71,10167.77,409
2003,"grp13","SP",55.94,1,0.06,28018,68
2008,"grp20","SP",10821.94,1,9.43,39037.72,223
2009,"grp4","AM",3879,1,3.88,33922.69,2090
2006,"grp20","SP",31327.49,1,21.24,45317.57,2575
2000,"grp13","SP",360.15,1,0.46,13049.71,505
2011,"grp30","SP",985.38,0,1.05,31396.1,10907
2009,"grp2","AL",1277.38,1,0.49,58458,4316
2001,"grp40","SP",4691.12,1,5.92,16147.12,1622
1996,"grp25","SC",8.99,1,0.00273972610011697,26848,1
2003,"grp39","MG",3799.76,1,4.68,23936.49,4423
2001,"grp20","SP",1123.45,1,1.51,10099.66,100
2007,"grp9","PR",7320.7,1,5.5,33549.73,567
2009,"grp20","SP",14115.56,1,3.65,63916.74,1341
1981,"grp20","SP",1469.69,1,0.5,44078.99,34
2009,"grp20","SP",9200.69,1,6.15,52268.37,648
2006,"grp38","MG",1325.22,1,1.73,27721.25,3197
1996,"grp38","MG",375.71,1,0.5,12077.24,877
2009,"grp4","AM",10839.9,1,2.52,105862.36,564
2010,"grp6","SC",5148.84,1,4.34,34312.5,500
2011,"grp7","DF",6546.25,1,6.02,30017.25,2647
2008,"grp12","GO",18958.28,1,28.32,19667.42,1055
2010,"grp20","SP",11327.55,1,4.13,57428.79,56954
2005,"grp32","RO",442.9,1,0.5,18349.99,8109
2008,"grp20","SP",193.81,0,0.51,27571.33,277
2008,"grp10","ES",5515.02,1,5.69,21796.75,2480
2001,"grp11","PR",351.4,1,0.5,21908.99,4075
2006,"grp30","SP",5483.16,1,7.34,26074.28,7603
2010,"grp20","SP",80953,1,14.03,146854.26,286
2010,"grp20","SP",2258.55,1,1.51,46430.5,1605
2007,"grp6","SC",15620.69,1,32.01,20535.58,3146
2005,"grp7","DF",1356.43,1,1.22,24248.26,1
2010,"grp20","SP",44803.08,1,33.19,36421.69,43318
2008,"grp26","PA",4298.37,1,3.42,26500.26,134
2001,"grp40","SP",3860.89,1,6.43,15213.27,103
1999,"grp17","MT",1553.94,1,0.5,37325.99,178
2005,"grp13","SP",1965.88,1,2.14,27573.28,108
2009,"grp9","RS",28721.5,1,27.76,36740.43,1
2011,"grp32","RO",3806.18,1,0.5,119565.99,652
2008,"grp9","PR",2256.66,1,1.82,52586.71,1606
2008,"grp12","GO",37551.79,1,34.25,26836.76,3434
1999,"grp19","PR",228.98,1,0.84,16602.23,658
1998,"grp24","MG",4047.51,1,4.29,12346.1,103
2000,"grp13","SP",474,1,0.28,18022.99,67
2000,"grp24","MG",5222.08,0,3.44,50862.68,3850
2005,"grp19","PR",5223.28,1,8.29,21442.64,976
2004,"grp20","SP",5384.45,1,1.87,72117.91,37
2004,"grp18","MS",953.43,1,1.29,21941.25,3890
1997,"grp36","MG",2252.98,1,6.32,7816.68,10828
2010,"grp24","MG",20002.68,1,17.42,50710.36,6871
1999,"grp23","RS",4994.38,1,5.79,14838.09,3293
2009,"grp8","CE",11615.09,1,12.35,29698.75,901
2005,"grp20","SP",2981.51,1,2.12,23717.07,23630
2008,"grp19","PR",4519.66,1,5.32,26262.94,2706
2008,"grp26","PA",8121.04,1,5.33,50243.99,2799
2003,"grp20","SP",7292.65,1,7.73,20239.43,5775
2010,"grp35","GO",2232.38,1,2,36247.51,940
2006,"grp20","SP",21589.14,1,8.7,49335.42,2914
2008,"grp13","SP",1502.08,1,1.09,20247.82,1743
1989,"grp20","SP",1692.83,1,3.06,5780.9,194
2010,"grp34","SE",1876.11,1,1.41,73410.58,286
1997,"grp40","SP",479.98,1,0.5,20409.05,90
2000,"grp40","SP",3422.26,1,1.5,38404.19,80
2004,"grp23","RS",21457.34,1,31.81,17529.71,6863
2010,"grp16","MA",21483.16,1,11.65,68134.84,158
2007,"grp10","ES",1653.98,1,2.52,22841.19,3958
2003,"grp23","RS",976.45,0,0.93,15675.14,8160
2008,"grp8","CE",747.56,1,0.5,46320,1310
